ingredients,raw_weights_g,cooking_method,cooked_weight_g,cooked_energy_kcal,cooked_protein_g,cooked_fat_g,cooked_carbohydrate_g,cooked_sodium_mg,cooked_cholesterol_mg,cooked_vitamin_c_mg,cooked_calcium_mg,cooked_iron_mg,cooked_potassium_mg
garlic_chicken,236.6_275.8,braise,473.9,898.8,57.64,37.42,82.87,3834.8,292.3,4.91,117.8,6.75,1181.7
pepper_chicken_pork,248.6_335.4_429.9,pan_fry,890.4,3464.8,149.28,257.54,137.47,5287.2,699.4,0.0,87.3,26.31,3908.8
cabbage_beef,366.4_247.0,pan_fry,533.8,630.1,48.97,38.87,21.08,3027.3,207.5,43.29,237.0,10.25,835.3
small_pepper_tofu_egg,212.8_243.7_76.9,boil,579.2,382.5,29.13,16.14,30.17,531.1,449.9,128.32,504.4,8.52,628.6
garlic_cabbage,363.5_209.2,boil,645.5,508.6,17.62,1.08,107.1,635.0,0.0,45.84,233.3,5.38,968.1
bell_pepper,380.3,boil,400.6,119.3,4.58,0.73,23.59,238.6,0.0,157.11,32.2,1.81,732.9
pineapple,215.0,stir_fry,190.8,108.7,0.97,0.75,24.52,1163.4,0.0,14.72,26.1,1.27,204.9
potato_small_pepper,135.0_253.2,stir_fry,360.2,252.0,5.63,4.49,47.28,1845.6,0.0,134.09,106.4,4.71,836.1
bell_pepper,182.4,stir_fry,159.6,70.9,2.18,1.28,12.67,902.3,0.0,69.94,16.6,0.93,449.3
egg,312.5,stir_fry,288.1,602.3,37.78,45.34,10.79,1470.6,1828.1,0.0,174.0,6.3,389.5
garlic,101.7,deep_fry,77.2,131.1,4.06,0.71,27.12,318.6,0.0,1.14,38.9,1.23,237.2
ginger_garlic,297.8_436.4,roast,569.4,767.9,21.43,9.31,149.61,1757.3,0.0,10.71,247.7,9.25,1793.6
chicken_cucumber_bell_pepper,448.3_92.0_401.5,stir_fry,818.0,1339.7,86.58,91.96,41.45,3708.1,475.2,145.28,98.0,8.58,1908.7
cabbage,178.0,roast,140.1,59.5,2.45,1.25,9.62,678.9,0.0,16.73,86.8,1.06,190.2
apple,174.4,boil,181.9,97.6,0.31,0.33,23.36,125.2,0.0,2.83,6.6,1.0,148.3
tofu_pepper,252.7_255.6,roast,399.6,1258.5,53.12,53.33,141.5,1187.2,0.0,0.0,449.3,20.12,2518.2
bell_pepper,458.3,boil,489.1,142.7,5.25,0.9,28.42,383.4,0.0,197.53,39.8,2.16,928.3
beef_tomato_fish,416.8_274.9_238.2,pan_fry,830.4,1038.4,80.86,64.86,32.81,3179.2,350.1,82.76,146.8,16.26,1697.4
beef,227.0,steam,219.6,273.6,42.83,9.37,4.48,455.8,190.7,0.0,52.4,7.54,447.8
pork_strawberry,147.6_379.4,boil,591.5,675.5,21.1,52.65,29.31,403.1,118.1,73.61,73.4,8.73,579.4
cauliflower_small_pepper,321.0_358.8,boil,709.3,245.4,10.44,2.03,46.36,610.1,0.0,258.99,193.6,8.15,1007.0
small_pepper_chicken,323.0_164.1,roast,376.4,531.4,32.17,30.03,33.13,1505.5,173.9,115.02,133.9,6.79,921.4
carrot_beef,247.4_376.8,steam,603.8,553.3,72.82,16.35,28.73,1416.8,316.5,15.44,162.7,14.75,1114.7
cucumber_garlic_shrimp,372.8_233.3_383.8,boil,1041.0,642.5,74.38,3.0,79.52,1105.5,702.4,18.55,294.0,8.07,1401.9
tofu,303.9,braise,288.3,342.4,21.91,18.59,21.86,2913.3,0.0,0.0,502.5,5.73,308.8
cucumber_carrot,136.9_224.8,roast,278.8,136.2,3.1,2.53,25.26,1159.6,0.0,10.9,104.0,2.91,486.0
eggplant_onion,406.3_53.6,stir_fry,415.0,159.5,4.65,3.22,27.99,2648.0,0.0,7.96,109.9,2.32,577.4
ginger_cabbage_egg,162.1_177.3_460.7,roast,610.3,964.5,61.4,60.87,42.78,2726.0,2695.1,19.58,386.0,12.54,1183.2
tofu,462.7,stir_fry,421.9,576.8,34.42,38.34,23.5,1884.7,0.0,0.0,752.5,8.76,499.1
garlic_potato,325.2_430.5,steam,728.2,750.3,22.15,1.44,162.2,1163.6,0.0,66.2,158.4,7.47,2290.3
tomato_shrimp,178.2_167.6,stir_fry,320.4,206.8,29.13,4.18,13.16,2210.4,306.7,12.14,75.7,2.43,580.6
fish,428.7,steam,401.0,137.4,5.39,0.85,27.04,453.9,0.0,209.41,37.9,2.17,1115.8
pepper,97.3,roast,71.9,367.0,13.18,12.74,49.91,301.9,0.0,0.0,11.6,5.94,882.1
pork_tofu_carrot,394.5_349.1_252.9,stir_fry,927.3,2316.9,76.81,198.64,55.46,5880.5,315.6,10.74,676.4,15.28,1399.5
tomato_shrimp_egg,111.5_137.8_264.3,stir_fry,452.8,720.9,56.6,46.6,18.78,3362.3,1798.3,7.34,205.2,7.01,770.8
cucumber_small_pepper_eggplant_pork,431.9_240.2_347.2_382.6,stir_fry,1304.1,2354.0,57.32,204.9,70.16,8346.5,306.1,131.61,304.4,13.15,1842.9
carrot_pepper_garlic,399.2_451.5_154.8,stir_fry,917.0,2500.7,71.59,109.84,306.46,5067.0,0.0,22.73,240.1,33.23,4961.2
small_pepper_bell_pepper,96.4_264.3,boil,398.8,124.8,4.13,0.88,25.07,362.5,0.0,161.19,57.3,2.57,634.8
pineapple_kumquat_cucumber_banana,112.8_419.1_269.6_442.5,stir_fry,1108.6,842.3,11.81,8.31,180.07,4226.0,0.0,78.95,347.6,7.85,1908.1
cabbage_cucumber,443.0_419.2,steam,820.6,181.9,9.61,1.65,32.14,1105.7,0.0,108.35,320.0,4.73,892.4
lemon_watermelon_cauliflower_shrimp,108.3_164.6_421.4_317.2,boil,1148.6,435.6,61.18,3.68,39.43,1472.2,580.5,111.44,319.1,8.61,1385.4
ginger,94.8,boil,105.9,47.4,1.08,0.54,9.56,85.1,0.0,1.43,24.1,1.28,195.7
fish,140.2,steam,130.5,45.6,1.77,0.28,9.01,177.8,0.0,67.31,12.6,0.69,338.2
carrot_shrimp_onion,464.7_483.6_344.1,pan_fry,1094.2,779.2,87.3,14.12,75.73,5942.2,885.0,28.79,403.9,11.51,2152.3
apple,397.6,boil,432.4,221.9,0.7,0.77,53.04,232.0,0.0,5.93,15.1,2.24,317.0
tomato_cabbage_pork,256.6_262.2_257.7,roast,575.8,1251.5,36.59,106.99,35.56,3083.7,206.2,41.5,166.8,6.63,1117.8
tomato,362.8,steam,345.6,77.8,3.07,0.72,14.77,507.6,0.0,31.39,36.0,1.46,540.6
pineapple_carrot_tofu,171.9_495.6_252.6,boil,990.8,469.0,23.25,10.12,71.22,862.9,0.0,35.01,561.7,10.1,990.7
potato,363.6,stir_fry,319.1,299.4,6.6,2.55,62.53,1974.9,0.0,35.91,29.5,2.95,1050.2
beef_pepper_tofu_bell_pepper,394.4_201.6_343.4_462.2,braise,1366.9,2191.8,130.62,97.19,198.65,11465.5,331.3,136.6,728.1,33.68,3756.4
tomato_tofu_cauliflower,116.3_499.9_423.8,stir_fry,949.5,1011.9,45.34,68.52,53.47,5910.4,0.0,90.11,918.7,14.78,1409.2
potato_cauliflower,63.9_168.0,braise,228.3,132.2,4.3,1.62,25.1,2357.0,0.0,33.19,44.3,2.38,440.4
garlic_egg,493.5_118.6,steam,572.3,817.5,36.85,11.25,142.21,788.2,693.8,15.64,258.0,8.14,1490.2
shrimp,395.2,boil,409.4,299.5,64.42,1.91,6.18,747.3,723.2,0.0,133.7,3.79,617.5
grape_beef,362.7_446.3,boil,868.4,663.6,79.13,18.3,45.6,1070.0,374.9,34.31,116.4,15.41,901.2
eggplant_pepper_fish,407.2_65.3_392.2,roast,670.0,707.7,18.15,33.02,84.47,2878.6,0.0,113.75,139.6,8.07,1984.3
onion_cabbage,489.9_334.1,roast,618.7,341.0,9.68,5.77,62.58,2042.5,0.0,42.99,280.4,5.02,942.5
tomato_eggplant_onion,229.7_342.6_260.3,steam,827.3,240.9,8.03,1.61,48.58,1044.5,0.0,39.26,168.0,4.19,1066.0
onion_fish,69.8_360.6,stir_fry,394.6,175.0,5.0,3.01,31.97,1965.0,0.0,120.55,49.3,2.23,920.4
ginger,222.0,braise,207.5,172.3,2.66,4.66,29.93,1770.6,0.0,2.5,60.7,3.08,526.1
pork_shrimp_peach_orange,299.3_57.8_184.6_130.5,steam,625.7,1343.2,49.72,106.75,45.9,1088.5,345.2,25.89,96.5,7.11,1069.3
egg,191.8,boil,198.3,261.4,23.12,16.42,5.28,351.1,1122.0,0.0,103.5,3.61,200.6
pepper,290.1,stir_fry,255.0,1196.6,40.41,48.67,149.22,979.9,0.0,0.0,34.7,17.63,2704.2
cabbage,132.9,roast,101.7,44.4,1.84,0.93,7.17,559.1,0.0,13.22,64.7,0.78,143.5
chicken_cucumber,469.2_394.2,stir_fry,790.2,1189.4,85.9,83.16,24.35,3640.1,497.4,12.04,136.5,8.68,1291.5
cabbage,341.4,boil,384.2,84.9,4.58,0.64,15.2,356.0,0.0,58.9,157.3,1.92,296.2
bell_pepper_pepper_eggplant,115.7_144.2_169.5,stir_fry,376.8,806.3,22.56,38.85,91.6,1933.5,0.0,43.94,69.1,9.93,1887.9
pepper_ginger,207.0_353.4,boil,630.0,930.6,31.77,25.76,142.91,454.8,0.0,5.14,113.1,16.74,2226.2
potato,393.9,braise,365.8,364.5,7.12,2.76,77.8,3496.1,0.0,29.28,31.3,3.2,1126.3
fish_cauliflower,475.0_451.7,roast,706.9,351.8,14.72,6.49,58.63,2321.0,0.0,206.71,146.9,7.34,1878.9
tofu_egg,77.5_237.8,steam,300.6,391.9,36.4,22.88,10.08,689.5,1391.1,0.0,260.4,6.3,412.6
cucumber,458.5,steam,429.7,75.7,3.5,0.87,13.45,655.8,0.0,22.33,111.3,2.27,404.1
chicken_carrot_cabbage,372.7_282.1_235.3,stir_fry,777.4,1201.6,69.92,81.71,46.64,5227.4,395.1,50.16,234.8,9.56,1547.5
pork_banana_shrimp,437.9_275.4_193.2,boil,961.4,2005.7,86.14,152.9,71.26,961.8,703.9,9.54,108.6,9.48,1398.1
ginger,469.3,pan_fry,422.1,293.2,5.66,9.86,45.47,2090.7,0.0,5.29,125.0,6.61,1127.2
cabbage,83.5,stir_fry,77.6,28.5,1.16,0.58,4.64,400.3,0.0,12.74,40.2,0.5,92.0
pepper_shrimp,353.0_95.6,stir_fry,393.2,1588.8,64.9,67.48,180.46,2051.1,174.9,0.0,75.8,21.79,3294.3
carrot_tofu_potato_pork,157.2_174.0_99.5_184.4,steam,570.5,1004.9,38.97,75.51,42.34,969.0,147.5,22.71,359.1,8.58,1054.0
potato_shrimp,217.7_304.0,roast,393.4,464.1,55.61,6.84,45.01,2076.0,556.3,13.94,124.9,4.72,1179.2
chicken,163.1,roast,128.1,291.1,28.67,18.02,3.57,542.4,172.9,0.0,14.5,2.32,340.4
cucumber,391.6,stir_fry,365.4,95.2,2.91,2.74,14.73,1899.3,0.0,13.48,95.1,1.92,336.7
fish_shrimp,63.5_237.8,steam,288.7,214.6,42.98,1.26,7.85,596.7,435.2,32.33,89.6,2.7,622.7
potato,116.5,deep_fry,95.8,92.9,2.12,0.82,19.27,213.1,0.0,4.57,9.2,0.94,316.6
kumquat,258.2,boil,291.3,154.7,2.32,0.49,35.26,223.2,0.0,36.22,137.6,2.41,253.8
tomato,489.5,braise,464.5,191.8,4.01,3.43,36.22,3847.5,0.0,27.58,48.1,1.96,647.9
beef,311.8,pan_fry,265.3,533.1,57.84,30.94,5.82,1146.2,261.9,0.0,71.7,10.4,589.7
pork_egg_eggplant_cauliflower,370.3_207.5_389.1_471.2,steam,1374.4,1996.2,88.16,158.35,54.6,2615.0,1510.1,139.32,342.3,17.34,2228.5
tomato_fish,499.8_415.9,roast,725.8,307.9,9.16,6.41,53.4,2773.6,0.0,133.13,86.5,4.0,1698.4
egg_bell_pepper_pepper,211.4_436.8_387.1,steam,1016.1,1880.5,86.71,64.91,237.36,1477.4,1236.7,210.33,208.0,30.13,5224.7
carrot_onion_tofu_ginger,490.2_258.0_328.5_316.4,braise,1321.7,1216.8,33.88,54.42,147.87,13239.5,0.0,31.18,832.6,17.37,2035.7
tofu_watermelon_onion,499.0_165.6_110.6,boil,864.1,467.3,37.81,17.44,39.79,618.8,0.0,6.95,820.7,10.06,639.8
fish_eggplant,100.2_269.2,roast,293.6,126.8,3.94,2.59,21.93,1449.1,0.0,30.51,73.1,1.81,534.7
beef,96.4,braise,90.4,148.9,16.78,7.09,4.49,606.5,81.0,0.0,22.6,3.21,170.1
potato_beef,199.6_310.9,pan_fry,435.1,825.4,62.35,47.1,38.02,2418.6,261.2,17.39,88.7,11.92,1098.2
egg_shrimp_bell_pepper,144.0_115.7_457.5,stir_fry,652.9,780.8,43.24,49.58,40.42,3408.9,1054.1,159.84,165.5,6.26,1518.9
carrot_beef_cauliflower_fish,270.7_299.0_364.6_174.7,pan_fry,972.1,941.3,68.2,49.62,55.48,4593.0,251.2,133.55,253.1,17.18,2000.7
garlic,195.8,stir_fry,175.4,261.1,8.25,1.37,53.94,969.7,0.0,4.84,76.4,2.37,479.1
chicken_ginger,83.2_335.8,roast,324.7,431.9,18.59,22.85,37.98,1244.7,88.2,3.4,98.3,5.97,991.9
potato,405.9,stir_fry,364.2,340.9,7.66,2.84,71.16,1622.1,0.0,38.62,32.8,3.21,1135.8
pineapple,273.8,stir_fry,242.9,138.7,1.28,0.96,31.23,1084.4,0.0,16.17,32.7,1.66,265.6
tofu_pork_eggplant,254.2_402.6_220.9,roast,708.2,2003.3,69.03,174.71,38.71,2189.0,322.1,2.57,491.3,12.55,1250.2
cauliflower,420.6,stir_fry,366.4,153.4,8.08,2.94,23.66,1980.6,0.0,89.43,96.7,4.71,712.7
beef_pineapple_onion_chicken,305.9_305.9_254.2_248.3,stir_fry,1015.0,1643.3,105.84,103.03,73.19,4698.3,520.2,24.97,193.6,16.83,1668.6
beef,185.3,steam,182.3,223.1,35.37,7.42,3.71,370.2,155.7,0.0,42.3,6.16,355.2
eggplant_carrot_cauliflower_cabbage,166.7_239.9_118.8_330.5,roast,669.1,322.4,10.49,5.99,56.64,3609.5,0.0,64.85,308.6,6.47,1146.9
cucumber,255.7,roast,203.2,61.3,1.92,1.79,9.38,792.0,0.0,5.42,60.6,1.29,224.0
onion_eggplant,268.6_376.9,stir_fry,599.4,247.6,6.38,4.52,45.34,2957.3,0.0,13.55,156.6,3.56,807.7
small_pepper,245.8,pan_fry,209.9,127.2,2.94,3.44,21.13,970.4,0.0,104.93,91.0,3.45,445.2
small_pepper_fish_bell_pepper,432.3_86.7_209.6,pan_fry,616.0,331.0,8.83,8.13,55.64,2781.5,0.0,290.84,187.6,7.53,1474.5
carrot_small_pepper_egg_garlic,253.9_397.7_148.7_297.6,stir_fry,989.8,1233.7,38.36,55.23,145.82,6525.2,869.9,200.1,435.8,14.5,2203.5
tofu,291.4,roast,231.9,322.7,21.93,19.62,14.62,972.3,0.0,0.0,471.3,5.43,298.4
small_pepper,56.4,stir_fry,49.7,31.1,0.69,0.79,5.3,192.2,0.0,29.65,20.9,0.78,105.6
cabbage_carrot,399.2_323.9,stir_fry,652.5,291.4,8.45,5.06,53.01,4182.4,0.0,76.25,298.2,5.61,982.0
apple_carrot,86.7_392.5,boil,536.4,204.0,3.78,0.92,45.14,638.3,0.0,23.05,124.0,4.16,570.7
pepper_eggplant_chicken_shrimp,355.7_213.6_78.1_433.8,steam,978.6,1859.8,144.27,51.87,203.97,1676.1,876.6,5.48,256.0,28.14,4567.3
cauliflower_potato,446.7_239.5,stir_fry,601.0,359.0,13.02,4.8,65.91,3417.3,0.0,114.11,120.7,6.87,1474.5
cauliflower,263.0,pan_fry,218.7,82.7,4.94,1.84,11.59,1154.2,0.0,52.6,61.4,2.94,457.8
garlic_chicken,114.3_198.5,deep_fry,231.3,718.5,39.49,47.9,32.36,899.2,210.4,1.12,62.3,4.14,669.5
pork,455.5,steam,433.4,1759.5,56.18,165.6,11.09,888.6,364.4,0.0,27.3,7.39,835.0
pepper,91.7,steam,87.9,344.0,13.32,10.8,48.38,111.1,0.0,0.0,11.1,5.41,919.4
lemon_pepper_potato_bell_pepper,184.1_110.0_276.3_159.5,stir_fry,672.3,1123.8,23.62,56.98,129.12,3161.9,0.0,104.24,238.3,10.99,2515.6
cabbage_ginger_pepper,379.8_69.2_430.2,braise,857.4,2016.1,62.66,72.03,279.29,5659.0,0.0,44.59,252.9,28.8,4125.6
onion_garlic,275.4_183.9,stir_fry,393.3,371.5,10.4,3.22,75.24,2179.7,0.0,11.38,139.6,3.92,813.0
small_pepper_pepper,447.3_372.0,deep_fry,676.0,2443.5,54.1,149.3,220.85,2155.4,0.0,98.84,206.8,29.07,4040.7
bell_pepper_eggplant,300.1_151.1,stir_fry,406.3,166.8,5.1,3.16,29.51,1612.6,0.0,108.87,62.1,2.28,908.2
onion,98.9,stir_fry,89.0,48.5,0.97,0.69,9.58,395.3,0.0,2.86,24.1,0.59,127.2
shrimp_small_pepper_egg,211.4_135.2_189.7,pan_fry,480.1,816.0,60.43,55.09,19.61,3086.5,1496.6,56.89,229.2,7.95,896.1
chicken,401.5,steam,376.7,651.7,73.48,37.45,5.16,642.7,425.6,0.0,35.9,5.66,876.7
cabbage,72.2,stir_fry,63.7,24.0,0.98,0.51,3.87,457.9,0.0,9.74,34.7,0.44,78.8
fish_potato,437.8_63.5,steam,459.6,189.5,6.74,0.97,38.46,529.5,0.0,250.44,44.9,2.67,1332.5
small_pepper_onion_beef,181.8_288.1_189.9,boil,705.6,415.7,39.11,8.79,45.05,646.2,159.5,103.15,171.8,9.91,880.1
carrot,185.8,boil,209.2,72.8,1.67,0.36,15.73,240.5,0.0,9.33,55.8,1.79,246.8
fish,261.5,stir_fry,242.4,104.1,3.04,1.83,18.87,1231.8,0.0,98.97,23.7,1.3,629.0
carrot_kumquat,197.8_287.2,boil,529.0,249.8,4.27,0.95,56.04,518.2,0.0,50.77,216.0,4.64,572.2
small_pepper,292.7,stir_fry,266.0,160.1,3.41,4.1,27.39,1616.3,0.0,159.14,106.3,4.09,565.1
pork_tofu,57.1_439.1,stir_fry,444.4,874.9,39.89,69.22,23.08,2779.8,45.7,0.0,717.9,9.31,555.0
eggplant_small_pepper,486.3_188.8,stir_fry,604.1,259.7,7.29,6.05,44.03,2822.9,0.0,96.44,185.6,5.06,941.5
shrimp,410.5,stir_fry,365.4,377.9,68.82,7.18,9.49,2344.8,751.2,0.0,140.8,4.14,755.8
cucumber_bell_pepper,341.0_376.2,steam,690.9,177.9,7.19,1.43,34.06,720.5,0.0,193.97,114.5,3.6,1251.4
pork_egg_onion_ginger,313.5_289.0_261.6_283.5,boil,1184.4,1837.2,77.95,139.49,67.48,1530.7,1941.5,12.69,304.1,15.26,1634.9
pork_pepper,357.8_496.7,steam,847.8,3210.7,117.17,182.84,274.09,1054.3,286.2,0.0,81.0,35.57,5422.4
lemon_kumquat_banana,314.5_453.9_463.5,steam,1171.8,844.8,13.41,5.63,185.12,1722.8,0.0,141.49,615.7,8.99,2168.4
egg_bell_pepper,473.4_316.1,boil,881.9,738.3,60.43,40.61,32.77,1143.1,2769.4,127.72,280.6,10.52,1160.2
fish_pepper_pork_bell_pepper,250.1_83.2_135.3_240.7,steam,649.2,1000.4,34.33,60.83,78.91,805.5,108.2,246.4,62.1,9.57,2242.9
apple_small_pepper_peach,196.3_491.9_138.7,roast,640.3,477.8,7.36,8.75,92.41,2106.0,0.0,184.84,197.6,9.26,1271.1
potato_cabbage_pork,383.8_281.7_167.6,stir_fry,752.0,1364.7,31.27,98.65,87.93,3423.4,134.1,77.32,177.7,7.54,1773.3
cauliflower_eggplant_small_pepper,67.5_377.7_351.2,pan_fry,717.0,312.7,9.57,8.03,50.53,2656.0,0.0,166.48,238.4,7.7,1201.5
potato_cucumber,401.5_407.9,steam,803.1,379.1,10.67,1.61,80.49,1011.4,0.0,71.54,128.2,5.3,1681.0
fish,365.4,stir_fry,344.0,146.4,4.4,2.56,26.43,1246.9,0.0,136.41,33.2,1.86,905.7
beef_shrimp,156.2_261.5,pan_fry,357.0,565.1,72.34,27.54,6.99,2159.1,609.8,0.0,129.8,7.7,764.6
pepper_potato_ginger,271.6_380.9_62.5,boil,762.7,1321.4,44.18,32.3,213.51,618.0,0.0,42.51,77.3,19.31,3210.2
tomato_cauliflower_cabbage,267.8_485.8_294.0,stir_fry,977.2,343.5,15.8,7.33,53.59,5647.5,0.0,173.7,279.3,8.02,1505.4
cucumber,387.8,steam,353.9,64.3,3.02,0.74,11.39,411.4,0.0,16.58,93.7,1.95,366.1
potato_bell_pepper,420.5_189.6,stir_fry,540.9,421.7,9.73,4.27,86.1,3180.0,0.0,105.05,49.9,4.25,1731.5
bell_pepper,464.8,roast,357.4,182.6,5.72,3.25,32.61,1055.6,0.0,112.32,42.4,2.36,1092.6
carrot_small_pepper,457.1_306.6,stir_fry,684.8,394.3,7.96,7.49,73.75,4940.6,0.0,171.2,261.9,8.71,1321.5
pepper_egg,375.6_453.0,boil,937.9,1968.4,105.65,79.12,208.41,1014.4,2650.1,0.0,287.8,29.92,3212.6
orange,132.2,boil,143.2,67.5,0.83,0.25,15.49,91.2,0.0,13.92,43.8,0.25,136.5
orange_tomato,299.4_239.0,boil,560.8,201.4,3.76,1.0,44.35,522.4,0.0,54.15,120.7,1.48,589.5
cauliflower,457.5,pan_fry,382.9,144.3,8.72,3.2,20.15,2072.0,0.0,91.09,105.4,4.94,797.9
tomato,62.7,stir_fry,58.8,17.9,0.52,0.44,2.97,285.5,0.0,4.46,6.2,0.26,83.6
chicken,479.9,steam,437.6,775.7,87.18,44.72,6.12,991.3,508.7,0.0,42.4,6.73,1047.8
tofu_pepper,357.4_107.4,boil,507.3,674.3,41.01,25.52,70.14,370.3,0.0,0.0,573.1,12.6,1174.8
carrot,334.8,stir_fry,306.4,160.2,3.05,2.34,31.74,1700.5,0.0,16.0,105.3,3.39,557.6
eggplant_ginger_cucumber,130.7_447.1_237.8,stir_fry,718.1,398.4,8.48,11.97,64.18,3298.6,0.0,15.08,206.7,8.2,1550.9
potato_onion,443.1_57.8,boil,519.8,366.0,8.76,0.95,80.59,389.0,0.0,52.54,46.1,3.73,1151.7
shrimp_onion,129.2_190.2,stir_fry,285.9,214.8,23.7,3.59,21.92,1377.2,236.4,4.85,89.2,2.48,499.3
pepper_cauliflower,172.6_445.3,pan_fry,513.2,1160.4,31.95,67.6,106.05,2239.2,0.0,83.63,121.5,15.45,2412.5
shrimp_garlic_carrot_egg,110.1_118.4_401.6_171.1,steam,739.8,643.9,49.32,16.11,75.41,1734.1,1202.4,32.44,304.4,10.03,1519.9
garlic,462.7,roast,362.9,607.8,18.76,3.24,125.91,1288.0,0.0,8.56,177.2,5.61,1222.4
egg,488.8,stir_fry,439.7,906.1,58.45,66.72,17.97,2545.2,2859.5,0.0,276.3,9.74,614.6
chicken_cauliflower_tomato,304.1_291.4_205.4,stir_fry,691.4,967.7,59.5,66.18,33.52,4567.2,322.3,80.01,113.8,8.36,1490.1
chicken_potato_shrimp_tofu,430.2_472.3_176.6_158.9,steam,1150.7,1338.9,131.36,48.02,95.3,2075.0,779.2,64.94,394.0,14.85,2860.4
fish_beef_grape_bell_pepper,250.7_479.7_108.6_174.7,boil,1093.4,732.1,89.12,20.51,47.75,1256.4,402.9,177.86,145.8,17.66,1615.9
pork_potato_cabbage_fish,286.4_208.8_333.0_330.7,boil,1195.5,1411.6,46.89,101.75,77.09,872.5,229.1,229.66,218.1,9.45,1854.1
cauliflower,434.9,roast,318.1,150.3,8.3,3.04,22.43,1746.8,0.0,68.83,100.8,4.85,710.4
carrot_cabbage_tomato_garlic,172.1_102.2_200.0_219.1,roast,553.9,460.5,13.84,4.85,90.36,2418.2,0.0,31.42,211.9,5.8,1204.8
pork,360.7,stir_fry,339.4,1440.6,44.28,135.21,11.64,2334.9,288.6,0.0,21.9,5.87,643.0
tofu_beef,172.7_292.6,steam,446.0,487.3,66.95,18.62,12.99,749.5,245.8,0.0,352.6,12.93,740.6
fish_cauliflower_beef,204.6_465.6_127.7,stir_fry,721.3,517.1,34.05,23.46,42.42,3143.7,107.3,191.11,157.6,10.39,1466.9
ginger,280.6,stir_fry,252.4,187.4,3.3,5.89,30.3,1242.1,0.0,4.08,77.2,3.96,714.4
onion_chicken,417.1_393.7,pan_fry,706.1,1202.5,73.43,83.22,39.96,3671.6,417.3,9.5,136.3,8.15,1304.7
cabbage,150.1,deep_fry,115.3,43.8,1.98,1.05,6.61,445.9,0.0,9.85,73.0,0.89,153.1
onion_potato_pork_bell_pepper,382.4_55.8_221.4_277.4,steam,886.2,1171.1,37.06,83.82,67.12,1521.7,177.1,159.14,135.0,7.67,1782.6
chicken_tomato_ginger_cucumber,452.7_181.5_412.0_193.8,boil,1316.0,980.0,87.15,43.44,60.09,1360.3,479.9,24.75,207.8,12.86,2006.6
fish,485.9,steam,455.6,157.7,6.0,0.94,31.3,439.6,0.0,238.66,44.0,2.45,1168.0
ginger_cucumber_lemon_small_pepper,444.2_409.6_414.4_69.8,boil,1484.0,471.1,12.76,8.31,86.32,944.9,0.0,97.44,620.1,11.9,1942.2
carrot,474.4,stir_fry,435.1,224.3,4.32,3.32,44.27,2264.1,0.0,23.24,154.4,4.75,769.1
cauliflower,141.5,boil,159.5,39.4,2.75,0.28,6.47,151.3,0.0,36.49,30.9,1.47,206.0
ginger_pepper,203.9_333.0,steam,511.7,1332.1,50.67,39.82,192.75,518.9,0.0,4.43,93.6,22.87,3853.3
beef,426.9,roast,326.5,625.5,75.88,30.55,11.77,1914.1,358.6,0.0,99.7,14.35,799.9
ginger,203.1,stir_fry,185.1,135.0,2.42,4.27,21.73,812.7,0.0,3.06,55.0,2.87,528.3
garlic_bell_pepper,212.6_442.7,pan_fry,557.0,434.8,14.27,4.59,84.11,2213.7,0.0,147.24,124.8,4.86,1628.7
beef,208.5,boil,232.0,238.1,37.16,8.13,4.07,362.8,175.1,0.0,46.3,6.48,307.6
eggplant,307.1,stir_fry,279.5,100.8,3.1,2.15,17.27,1829.5,0.0,5.83,74.4,1.52,365.4
tomato_ginger,419.4_221.5,steam,612.6,204.3,6.33,2.09,40.05,919.5,0.0,45.9,101.3,4.7,1154.2
tomato,97.7,steam,93.1,21.0,0.84,0.19,3.97,154.4,0.0,9.9,9.7,0.39,137.6
egg_tofu,164.6_323.4,roast,373.4,594.4,45.35,35.74,22.84,1577.5,962.9,0.0,630.6,9.29,574.7
carrot_pork_fish,345.3_380.2_323.1,steam,982.7,1721.2,55.91,139.75,59.95,2100.4,304.2,206.64,162.4,11.34,2042.2
cabbage_small_pepper_eggplant_tofu,494.9_306.1_464.0_457.9,stir_fry,1585.7,1245.5,49.81,70.3,103.4,10191.9,0.0,225.45,1219.4,18.63,2107.7
cauliflower,307.2,stir_fry,268.5,110.5,5.77,2.15,17.01,1149.6,0.0,60.73,71.3,3.39,540.5
pepper,363.1,pan_fry,322.0,1493.9,49.58,63.02,182.1,1300.3,0.0,0.0,43.4,21.82,3213.9
tofu_chicken_eggplant_onion,202.1_254.3_129.5_282.9,braise,858.3,1035.4,63.04,55.98,69.86,6900.1,269.6,8.56,453.2,9.79,1217.6
eggplant_small_pepper_potato_chicken,297.3_494.1_493.2_261.9,steam,1437.9,1100.6,66.13,27.14,147.95,2059.9,277.6,437.15,318.6,16.25,3369.7
cabbage,81.3,boil,92.0,20.5,1.11,0.16,3.67,92.7,0.0,13.44,38.2,0.47,70.8
ginger_beef_garlic_tomato,428.6_458.8_108.2_445.2,stir_fry,1268.9,1544.7,98.48,80.32,106.97,6596.9,385.4,36.35,306.7,24.53,2737.6
pork_fish_pepper_strawberry,495.4_499.6_351.3_247.6,steam,1507.2,3491.8,117.73,225.66,247.48,1788.0,396.3,337.68,161.9,36.61,6050.4
