ingredients,raw_weights_g,cooking_method,cooked_weight_g,cooked_energy_kcal,cooked_protein_g,cooked_fat_g,cooked_carbohydrate_g,cooked_sodium_mg,cooked_cholesterol_mg,cooked_vitamin_c_mg,cooked_calcium_mg,cooked_iron_mg,cooked_potassium_mg
bell_pepper,287.0,braise,268.9,135.1,3.33,2.01,25.92,1676.3,0.0,89.68,26.0,1.42,629.3
ginger_small_pepper_carrot_shrimp,86.2_143.5_61.5_223.7,boil,555.9,300.9,40.12,2.25,30.04,736.7,409.4,94.79,167.2,5.82,825.1
garlic,486.5,boil,525.8,607.8,19.86,0.92,130.01,385.2,0.0,13.5,179.6,5.58,1071.5
banana_pepper_apple,476.5_224.8_295.9,steam,912.4,1444.5,37.87,28.74,258.59,1151.4,0.0,24.82,72.3,17.27,3660.4
pineapple_garlic,198.4_252.0,stir_fry,401.0,431.0,11.47,2.46,90.74,1558.8,0.0,18.15,123.5,4.28,875.5
grape,271.8,steam,266.4,120.5,1.29,0.55,27.61,347.0,0.0,32.45,13.3,1.07,261.8
beef,245.8,pan_fry,219.3,435.4,45.87,25.87,4.75,936.8,206.5,0.0,55.8,8.04,433.7
eggplant,329.5,braise,310.3,139.8,3.26,2.31,26.5,2977.4,0.0,4.89,77.6,1.68,381.1
garlic_orange_strawberry_bell_pepper,229.4_353.3_258.5_86.8,stir_fry,848.1,651.9,14.99,6.5,133.38,3732.1,0.0,120.56,271.7,8.72,1505.7
cabbage,137.4,roast,105.4,45.5,1.94,0.96,7.27,373.3,0.0,12.97,67.2,0.82,150.4
carrot_fish_pepper_chicken,167.3_177.7_399.8_285.5,roast,782.3,2322.1,109.92,104.49,235.5,2704.9,302.6,48.3,143.9,30.27,5218.5
potato_chicken_egg,404.2_266.0_428.4,boil,1244.6,1292.2,102.65,61.4,82.25,1368.1,2788.1,42.91,279.7,14.76,1837.4
shrimp_egg_small_pepper,271.4_426.8_243.4,steam,905.6,916.0,104.46,38.24,38.49,2018.0,2993.4,175.58,428.9,14.38,1615.4
cabbage_banana,84.9_62.9,steam,145.2,82.9,2.06,0.29,18.03,162.8,0.0,19.35,45.5,0.76,240.6
apple,367.8,roast,282.3,227.0,0.67,2.57,50.28,860.2,0.0,3.88,14.9,2.17,359.6
shrimp,329.4,braise,308.0,329.8,54.2,5.76,15.28,2316.9,602.8,0.0,117.1,3.27,587.1
lemon_kiwi_strawberry,295.0_177.9_407.9,steam,808.1,369.5,8.13,5.38,72.15,1309.9,0.0,195.31,412.9,11.91,1304.2
onion_shrimp,56.5_159.5,roast,173.4,176.0,27.09,3.19,9.74,862.7,291.9,1.13,68.4,1.96,375.5
small_pepper,202.1,roast,149.6,110.8,2.38,2.83,18.95,617.0,0.0,77.55,76.0,2.86,367.8
small_pepper,192.8,boil,199.8,83.9,2.24,0.73,17.09,164.1,0.0,102.03,68.0,2.59,284.8
orange_kumquat_egg_peach,69.8_254.6_177.8_254.9,boil,827.3,550.6,25.67,15.45,77.2,890.5,1040.1,48.7,272.6,7.78,815.1
small_pepper,162.9,steam,160.9,71.9,1.97,0.63,14.58,141.3,0.0,112.6,60.8,2.32,315.4
ginger,98.4,pan_fry,81.9,62.6,1.2,2.07,9.81,501.0,0.0,1.23,26.1,1.39,246.7
carrot,349.7,stir_fry,327.4,167.9,3.27,2.45,33.21,1640.6,0.0,15.98,110.9,3.56,540.1
carrot_tofu,105.1_450.0,stir_fry,495.9,657.8,33.71,43.9,31.97,2772.3,0.0,4.34,761.3,9.52,679.3
bell_pepper_chicken,309.4_56.5,stir_fry,316.8,333.6,13.34,20.75,23.37,2122.7,59.9,103.44,32.4,2.31,850.2
garlic_tomato,313.8_77.4,steam,370.1,421.7,13.72,0.77,89.99,492.0,0.0,19.75,128.7,4.0,975.3
potato_apple,449.9_451.0,roast,669.6,659.0,9.38,6.31,141.19,2806.5,0.0,36.18,53.8,6.18,1754.1
bell_pepper_pepper,311.3_127.9,pan_fry,375.4,913.3,21.36,55.56,81.95,1837.9,0.0,105.87,44.1,9.22,1935.1
eggplant,103.3,boil,114.2,25.9,1.03,0.2,5.01,81.8,0.0,1.93,23.2,0.49,102.2
small_pepper_shrimp,113.4_301.1,roast,331.2,344.1,53.02,6.86,17.58,1726.9,551.0,40.01,149.7,4.69,771.7
shrimp_ginger,486.0_352.3,boil,951.0,556.2,85.87,4.28,43.55,1245.2,889.4,5.9,247.4,9.14,1504.6
tomato_beef,474.5_319.5,boil,876.1,461.0,60.33,13.28,25.03,1008.2,268.4,38.5,116.4,11.74,992.1
garlic,380.5,roast,278.9,510.0,16.15,2.66,105.35,1002.1,0.0,6.72,148.2,4.54,958.5
carrot,124.4,braise,113.7,69.8,1.14,0.87,14.35,1025.4,0.0,4.76,39.8,1.25,189.4
chicken_potato_small_pepper,113.7_492.0_472.9,stir_fry,933.6,1096.6,34.84,47.47,132.51,5887.3,120.5,270.95,224.7,12.32,2590.9
tomato_garlic_eggplant_tofu,216.7_231.7_430.8_340.0,stir_fry,1144.1,1064.4,40.84,50.18,112.35,5630.6,0.0,26.33,766.9,12.46,1738.9
apple_lemon_kiwi_eggplant,146.0_391.0_240.7_254.7,steam,958.5,462.3,8.93,6.98,90.95,1080.7,0.0,120.25,536.0,8.1,1470.6
cucumber_small_pepper_pork_egg,219.2_214.2_331.7_68.2,stir_fry,734.1,1866.6,51.24,166.16,41.56,4847.4,664.3,122.65,191.5,10.85,1205.1
cabbage,317.7,deep_fry,245.1,92.5,4.19,2.22,13.93,960.6,0.0,17.41,153.6,1.92,330.7
shrimp,196.0,roast,147.7,185.1,33.32,3.43,5.24,943.2,358.7,0.0,68.5,1.94,359.4
pork,178.4,stir_fry,153.7,705.1,21.36,66.16,6.06,748.3,142.7,0.0,10.8,2.91,319.2
pepper_potato,285.4_418.3,pan_fry,624.1,1788.2,46.38,84.07,211.52,2813.8,0.0,32.17,66.8,20.58,3833.3
egg_carrot,265.2_463.3,stir_fry,682.6,1011.6,37.05,72.8,52.05,3298.3,1551.4,20.09,294.4,10.02,1071.2
fish_eggplant_small_pepper,300.7_338.8_162.7,steam,748.6,252.1,9.06,1.94,49.6,1097.9,0.0,302.42,166.2,5.55,1558.0
ginger_tomato,486.7_98.8,steam,560.3,272.4,6.96,3.08,54.21,697.5,0.0,18.05,142.3,7.34,1466.8
cucumber_pork_cabbage,276.2_172.8_298.6,stir_fry,683.4,1184.3,27.32,104.99,32.54,4612.3,138.2,46.97,225.7,5.87,813.6
eggplant_tomato,120.3_322.3,steam,438.2,98.0,4.08,0.88,18.44,428.1,0.0,32.66,61.1,1.89,655.4
garlic,132.8,stir_fry,123.2,172.4,5.55,0.93,35.45,746.1,0.0,3.28,52.7,1.58,347.3
cucumber_potato_small_pepper,448.9_177.9_297.9,stir_fry,840.3,427.0,9.98,8.56,77.51,3815.0,0.0,198.04,235.3,7.9,1474.3
potato_eggplant,477.2_268.0,pan_fry,636.2,453.8,11.29,5.22,90.41,3560.6,0.0,41.88,104.5,5.14,1724.6
carrot_small_pepper_bell_pepper_cabbage,228.2_428.0_137.8_427.1,pan_fry,1027.1,493.0,14.49,11.54,82.8,3803.4,0.0,259.92,447.9,11.65,2004.5
chicken_lemon_fish,410.8_209.6_314.6,pan_fry,813.9,1438.5,79.85,107.97,36.84,3489.9,435.4,107.25,275.1,8.91,2053.6
tofu,476.5,pan_fry,426.0,685.5,36.22,51.71,18.79,1787.8,0.0,0.0,767.2,9.17,505.5
ginger,293.2,roast,221.0,196.4,3.41,6.16,31.84,1043.7,0.0,3.0,77.8,4.04,704.4
cabbage_beef,368.2_387.0,stir_fry,655.8,961.3,76.47,59.47,30.06,4420.0,325.1,48.02,273.9,15.17,1062.7
onion_small_pepper_shrimp_cucumber,161.8_265.9_143.7_275.7,boil,891.5,329.1,29.61,2.53,46.99,808.9,263.0,184.09,242.2,7.21,1017.8
cauliflower_tomato_potato,488.8_80.0_303.8,stir_fry,759.4,445.6,15.43,6.11,82.24,5395.5,0.0,136.73,147.2,8.1,1829.3
tofu,123.3,braise,115.6,137.5,9.22,7.23,8.89,1045.7,0.0,0.0,199.7,2.37,124.2
fish_garlic_cabbage_carrot,396.5_112.8_345.9_276.7,roast,890.5,548.6,16.55,7.92,102.77,3931.6,0.0,159.01,332.5,8.32,2028.0
eggplant,389.6,boil,414.4,96.0,3.76,0.75,18.55,290.9,0.0,7.36,88.4,1.87,404.7
chicken,451.2,roast,344.0,796.6,79.9,48.87,9.28,1492.8,478.3,0.0,41.4,6.37,981.5
ginger_eggplant,98.1_337.4,steam,430.7,138.4,4.75,1.27,27.0,688.5,0.0,10.06,107.4,3.11,671.9
egg_tomato,457.1_384.8,deep_fry,662.4,1489.2,58.23,127.72,26.7,2607.3,2674.0,9.92,288.9,10.66,1090.9
potato_tofu,481.6_156.8,boil,678.4,488.1,20.16,6.45,87.36,584.6,0.0,50.8,278.5,6.37,1354.2
carrot,463.6,roast,352.7,216.4,4.37,3.25,42.43,2147.0,0.0,16.28,149.6,4.64,736.5
beef_shrimp,110.9_274.7,stir_fry,359.5,489.6,64.6,21.11,10.3,2731.4,595.9,0.0,122.9,6.34,694.6
shrimp,320.2,stir_fry,275.1,298.8,53.89,5.6,8.2,2068.2,586.0,0.0,110.1,3.18,571.9
cabbage,104.1,boil,114.0,26.4,1.39,0.2,4.78,119.2,0.0,16.72,48.2,0.58,91.4
garlic,63.9,steam,59.9,82.3,2.77,0.12,17.54,81.8,0.0,2.17,24.7,0.78,178.4
onion,317.4,stir_fry,298.4,157.6,3.24,2.22,31.15,1102.4,0.0,8.53,75.4,1.93,384.3
garlic_cauliflower,158.8_372.0,stir_fry,480.4,348.0,14.08,3.72,64.57,3085.8,0.0,89.73,147.9,5.99,1043.2
garlic,110.6,braise,106.5,157.0,4.49,0.77,33.0,1111.0,0.0,2.29,42.6,1.34,260.4
tomato_egg_cucumber_small_pepper,134.9_154.2_64.9_483.0,boil,894.7,451.0,25.56,14.92,53.62,799.8,902.1,275.81,277.4,10.02,1083.7
onion,447.4,steam,412.4,187.0,4.71,0.87,40.1,574.0,0.0,16.27,107.7,2.65,594.2
cabbage_fish,483.5_281.7,stir_fry,709.7,272.2,9.97,5.36,46.03,3895.3,0.0,159.54,257.9,4.39,1133.0
onion,402.9,boil,449.5,165.5,3.92,0.74,35.78,321.4,0.0,13.68,90.1,2.31,432.9
garlic,249.2,stir_fry,233.9,325.8,10.55,1.74,66.99,1360.0,0.0,6.31,97.7,3.0,637.2
fish,430.2,stir_fry,404.4,170.7,5.19,3.01,30.71,1766.4,0.0,170.79,38.1,2.12,981.6
beef_pork,444.7_136.0,steam,572.3,1063.3,98.55,68.85,12.37,1229.5,482.3,0.0,112.0,16.92,1166.9
chicken_cucumber_pork,398.1_194.1_335.6,roast,701.3,2179.6,115.56,177.93,29.0,2682.0,690.5,4.13,101.1,11.98,1633.1
beef_tofu,124.8_170.4,pan_fry,261.2,439.7,35.16,29.09,9.31,1365.0,104.8,0.0,312.0,7.36,427.7
cauliflower_bell_pepper,72.5_248.3,stir_fry,279.2,124.8,4.3,2.25,21.84,1766.7,0.0,111.55,39.1,2.04,741.7
pineapple_shrimp_cauliflower,240.2_225.8_296.1,boil,803.3,363.1,43.67,1.88,42.88,985.9,413.2,96.58,169.8,6.61,915.0
fish_bell_pepper,215.5_194.0,deep_fry,313.0,146.5,4.91,2.87,25.25,1155.5,0.0,62.29,37.2,2.03,953.9
garlic_carrot,498.1_460.7,roast,714.2,873.2,25.09,6.71,178.11,2986.4,0.0,23.68,346.7,10.46,2044.5
carrot_pepper,120.3_320.3,stir_fry,408.9,1408.6,44.28,60.12,172.61,1854.0,0.0,5.39,75.9,20.11,3264.5
shrimp,481.2,stir_fry,426.4,439.1,79.56,8.42,11.26,2947.5,880.6,0.0,166.9,4.91,910.8
onion_egg,61.1_166.1,stir_fry,205.1,370.3,20.81,26.67,11.77,1277.2,971.7,1.73,108.4,3.62,298.1
potato,284.5,stir_fry,257.4,240.9,5.13,1.99,50.6,962.7,0.0,26.63,22.7,2.24,791.3
shrimp_bell_pepper_garlic_carrot,86.0_68.9_487.6_85.8,boil,826.8,738.5,35.88,1.6,145.15,885.6,157.4,47.34,238.9,7.61,1357.2
onion_cucumber_chicken,125.7_90.1_124.8,stir_fry,296.1,427.2,24.59,28.25,18.66,1415.2,132.3,6.06,62.5,3.0,522.0
egg,371.3,steam,363.3,511.1,46.43,31.55,10.37,1049.7,2172.1,0.0,209.0,7.3,523.0
tofu,226.5,stir_fry,202.3,317.2,17.06,22.42,11.79,820.2,0.0,0.0,369.5,4.25,237.0
pepper_potato_pineapple_banana,324.9_461.0_267.6_426.5,stir_fry,1330.2,2936.8,60.83,131.81,376.8,7667.4,0.0,77.17,138.4,26.97,5759.4
potato,212.3,stir_fry,192.8,173.5,3.93,1.49,36.1,1305.8,0.0,21.75,16.8,1.71,617.7
cucumber_garlic_tofu,388.9_402.0_330.0,stir_fry,1006.9,1157.1,44.56,48.27,136.1,4376.3,0.0,20.57,792.3,13.12,1784.5
eggplant,130.1,steam,125.0,33.8,1.39,0.26,6.49,198.4,0.0,3.16,30.7,0.64,167.6
eggplant,242.4,pan_fry,207.5,69.7,2.44,1.7,11.16,1214.9,0.0,3.87,57.6,1.2,285.1
ginger_garlic_onion,470.1_83.8_141.4,stir_fry,614.1,494.3,10.52,11.45,87.3,3252.2,0.0,12.85,196.4,8.51,1615.1
cucumber,222.8,pan_fry,201.0,45.0,1.66,1.56,6.1,1118.8,0.0,5.66,53.9,1.11,186.9
banana,472.4,steam,453.6,452.4,6.21,0.94,104.77,461.7,0.0,18.81,33.5,1.89,1115.2
fish_eggplant_chicken,486.7_425.1_74.0,boil,1097.7,372.8,22.31,8.21,52.42,847.4,78.4,201.44,146.1,5.25,1507.5
banana_shrimp_pepper_egg,456.6_202.5_459.7_451.2,steam,1556.7,2934.0,166.2,92.71,358.69,2604.6,3010.1,18.69,415.4,40.72,6610.3
cucumber_tofu_carrot_cauliflower,195.8_309.0_279.5_82.0,stir_fry,799.9,721.4,28.89,43.92,52.66,4555.3,0.0,38.36,649.7,10.38,1078.8
beef,305.4,stir_fry,287.3,521.1,56.63,28.88,8.67,1952.5,256.5,0.0,71.4,10.12,557.6
cabbage_cucumber,143.0_279.9,boil,474.6,81.6,4.03,0.82,14.53,333.3,0.0,30.66,129.8,2.17,330.0
eggplant_potato_cabbage_bell_pepper,330.3_367.5_409.6_148.3,pan_fry,1033.8,560.7,17.85,8.79,102.54,5079.6,0.0,121.41,323.6,7.82,2298.1
potato,263.5,boil,292.4,197.6,4.7,0.51,43.56,224.2,0.0,26.16,20.3,1.98,652.3
eggplant,190.4,steam,183.1,48.3,1.95,0.37,9.3,293.1,0.0,4.99,45.5,0.96,232.2
ginger_chicken,194.0_323.3,deep_fry,413.9,1214.8,59.88,98.03,23.26,1284.1,342.7,1.13,80.9,7.19,1081.0
bell_pepper_egg,160.0_380.2,braise,540.0,750.2,48.45,44.55,38.88,4809.4,2224.2,50.59,229.0,8.56,836.0
cucumber,317.1,stir_fry,287.0,74.8,2.3,2.22,11.41,1819.9,0.0,10.34,74.6,1.58,269.4
small_pepper,77.1,steam,74.0,34.5,0.97,0.31,6.96,106.6,0.0,56.93,28.7,1.1,150.7
bell_pepper_tofu_garlic_shrimp,411.5_111.7_440.9_188.5,braise,1046.3,1193.1,61.92,23.73,182.96,8428.2,345.0,140.79,463.1,11.29,2327.8
tofu_pork,408.2_193.8,steam,550.1,1059.4,56.23,83.09,21.66,717.8,155.0,0.0,686.6,10.87,854.0
bell_pepper_beef_chicken_tofu,415.4_124.9_303.6_184.3,steam,962.4,923.0,97.77,41.31,40.04,1918.8,426.7,229.87,400.8,13.69,2197.8
potato_cauliflower_cabbage,76.5_335.0_373.6,boil,858.2,246.6,13.1,1.46,45.26,750.3,0.0,161.09,249.5,6.12,936.7
shrimp,183.7,pan_fry,164.7,162.2,30.58,3.21,2.74,1161.7,336.2,0.0,64.6,1.84,333.0
cabbage_ginger_bell_pepper_shrimp,93.3_469.0_96.4_385.0,roast,843.5,734.4,72.82,17.91,70.48,3921.1,704.6,42.62,315.4,11.28,2285.5
onion_chicken_grape_garlic,134.1_423.8_410.2_347.6,stir_fry,1198.4,2124.6,92.23,124.03,159.85,4888.0,449.2,51.31,229.4,12.44,2427.4
egg_bell_pepper,163.1_175.7,pan_fry,280.5,457.0,22.1,34.24,15.12,1688.1,954.1,51.88,107.0,4.17,636.4
tomato_cauliflower_onion_eggplant,58.2_74.3_199.9_221.4,pan_fry,486.1,193.1,6.26,3.88,33.29,2710.1,0.0,24.27,125.3,3.34,703.1
peach_potato_strawberry,274.1_220.2_349.2,boil,940.1,427.7,9.24,1.32,94.72,598.3,0.0,105.98,92.3,9.88,1149.2
shrimp_watermelon,458.6_422.3,roast,707.9,560.7,78.27,9.5,40.53,3487.2,839.2,6.3,195.2,5.78,1171.1
beef_pepper_tomato,262.8_256.8_261.7,stir_fry,734.6,1740.6,86.19,88.83,149.07,4122.9,220.8,18.64,115.2,25.36,3195.3
chicken,459.7,stir_fry,430.6,978.6,79.2,69.08,10.01,1838.5,487.3,0.0,41.3,6.41,1021.7
chicken_ginger,178.3_223.3,roast,305.6,509.3,33.58,29.36,27.69,1189.9,189.0,2.1,75.4,5.7,980.2
beef,472.5,roast,343.8,663.3,84.93,29.5,14.51,1537.2,396.9,0.0,107.6,15.75,884.9
beef,287.3,steam,268.6,337.9,52.78,11.53,5.77,550.3,241.3,0.0,65.1,9.38,545.7
pepper,186.3,steam,175.6,701.5,27.26,22.36,97.82,219.9,0.0,0.0,22.1,11.28,1754.1
watermelon_potato_bell_pepper_tomato,95.5_243.3_239.2_305.7,steam,830.0,353.9,11.02,1.67,73.68,1214.7,0.0,185.39,77.9,4.72,1855.1
small_pepper,278.4,stir_fry,255.0,154.1,3.32,3.9,26.44,995.0,0.0,126.95,103.2,3.91,528.7
tofu_onion_potato_cucumber,434.6_439.0_300.5_220.3,stir_fry,1269.3,1244.2,43.25,63.0,126.05,5715.7,0.0,44.27,898.4,14.55,2066.1
apple_pork_eggplant,178.3_184.8_271.4,boil,719.5,857.0,24.64,66.12,40.84,606.0,147.8,9.07,79.2,5.19,679.5
potato_cabbage,435.8_406.2,steam,781.4,438.4,13.67,1.62,92.28,1339.7,0.0,132.17,230.3,5.85,1749.4
beef_bell_pepper,274.4_98.5,braise,356.0,495.1,49.75,21.88,24.79,3353.7,230.5,31.79,72.6,9.38,723.7
bell_pepper,286.3,braise,273.7,143.1,3.39,2.0,27.87,2382.7,0.0,84.79,25.5,1.41,659.1
orange_watermelon_pepper,114.1_258.0_361.1,boil,788.1,1451.9,52.22,41.7,216.93,617.0,0.0,18.4,99.2,21.61,3130.3
garlic,263.9,boil,281.4,331.9,10.44,0.51,71.37,307.4,0.0,7.63,97.6,3.04,582.0
chicken_shrimp,102.6_119.5,stir_fry,204.6,379.3,38.66,22.44,5.68,1288.6,327.4,0.0,52.0,2.64,441.0
cucumber,285.0,stir_fry,264.5,67.6,2.15,2.0,10.26,1154.7,0.0,8.61,68.9,1.42,240.7
shrimp_beef_fish_onion,238.2_94.6_207.3_411.0,stir_fry,853.3,697.4,62.23,22.4,61.72,5431.0,515.4,90.04,221.2,8.86,1683.3
cucumber_pepper_egg,134.2_348.0_326.6,pan_fry,716.6,2219.6,87.09,124.56,187.54,3632.7,1910.6,3.42,252.2,28.18,3816.1
cauliflower,91.3,stir_fry,79.9,31.6,1.72,0.64,4.73,510.3,0.0,17.75,21.4,0.99,152.0
pineapple,170.0,steam,158.7,77.8,0.8,0.17,18.28,193.4,0.0,15.88,20.3,1.03,177.7
shrimp,211.1,boil,221.6,161.9,34.86,1.0,3.37,392.2,386.3,0.0,70.7,2.0,335.6
cabbage_cucumber_ginger,386.9_320.2_379.6,boil,1176.1,343.5,12.27,3.5,65.73,987.7,0.0,81.04,355.3,8.62,1358.4
tomato_shrimp,431.0_250.5,boil,703.5,277.6,44.11,1.97,20.86,819.0,458.4,30.43,124.2,4.05,885.9
egg,75.1,roast,59.4,121.1,9.09,8.2,2.75,369.2,439.3,0.0,42.3,1.48,101.6
egg,218.0,stir_fry,191.3,425.2,26.89,31.85,7.75,1587.3,1275.3,0.0,123.2,4.44,276.0
tomato,234.5,boil,256.2,48.5,1.87,0.45,9.23,160.0,0.0,18.28,22.2,0.9,257.0
tomato_shrimp_lemon_orange,493.7_278.8_443.7_272.4,roast,1137.4,861.3,57.19,28.88,93.18,5064.8,510.2,64.29,703.6,8.73,2390.8
garlic,428.6,stir_fry,379.4,576.5,18.13,3.0,119.24,2341.0,0.0,10.27,168.1,5.06,1049.9
onion,153.3,steam,145.7,63.9,1.58,0.29,13.73,135.1,0.0,6.36,37.3,0.91,195.5
small_pepper,477.2,stir_fry,438.1,264.6,5.58,6.68,45.54,1632.8,0.0,222.65,173.6,6.78,879.8
tofu_potato,421.2_411.4,steam,801.9,654.6,39.86,15.65,88.59,857.9,0.0,51.74,721.6,11.44,1704.6
cabbage_chicken,262.4_487.2,stir_fry,679.6,1266.9,89.35,89.56,25.85,4080.3,516.4,36.14,172.7,8.44,1314.0
fish_tofu_shrimp_cabbage,77.8_234.7_281.0_389.2,pan_fry,878.1,768.7,70.67,38.58,34.7,3630.6,514.2,71.76,694.1,10.09,1354.2
pepper,385.5,stir_fry,358.7,1554.1,54.05,61.8,195.43,1291.2,0.0,0.0,45.4,22.8,3423.9
banana_apple_cabbage,225.3_246.0_433.4,boil,939.8,462.9,9.35,1.67,102.63,629.3,0.0,79.06,228.4,4.74,956.6
pineapple_kiwi_banana,142.7_443.2_190.9,stir_fry,677.3,616.2,6.48,11.14,122.5,4073.7,0.0,105.27,149.7,6.9,1085.6
bell_pepper_beef_cucumber_pork,216.7_132.5_483.3_478.9,boil,1378.3,2106.3,84.11,178.4,41.05,1668.8,494.4,104.01,184.4,14.68,1592.9
eggplant,412.3,steam,399.4,106.3,4.25,0.81,20.5,538.9,0.0,10.36,100.4,2.06,537.0
cucumber,432.0,stir_fry,382.6,103.0,3.1,3.02,15.85,1978.5,0.0,12.94,102.6,2.12,379.0
cucumber_pepper_ginger_tomato,294.3_302.1_234.4_265.2,boil,1227.0,1327.3,47.74,37.07,200.68,857.4,0.0,32.02,187.7,23.07,3176.6
cauliflower_tomato_carrot,315.7_242.8_443.8,stir_fry,872.3,386.2,12.46,7.02,68.3,4222.5,0.0,109.46,237.2,8.73,1554.5
chicken,483.7,roast,361.2,900.0,87.08,56.6,10.57,2211.7,512.7,0.0,42.9,6.79,1017.4
watermelon_cabbage,392.6_356.4,boil,811.1,189.7,7.13,1.02,38.0,674.5,0.0,65.98,198.9,3.16,571.8
pepper,333.7,roast,260.6,1249.3,44.76,44.27,167.98,1128.0,0.0,0.0,39.5,20.36,3220.9
shrimp,71.0,roast,55.4,65.6,11.9,1.24,1.7,336.1,129.9,0.0,25.3,0.7,131.8
chicken_beef,450.2_72.9,pan_fry,457.8,1132.0,95.35,80.31,6.96,2466.4,538.4,0.0,58.2,8.57,1141.9
bell_pepper_potato,265.9_493.3,stir_fry,656.4,520.3,12.27,5.31,105.85,4578.4,0.0,146.07,63.5,5.18,2095.9
garlic,476.9,stir_fry,416.3,622.5,20.25,3.34,127.87,2952.2,0.0,12.05,182.9,5.81,1231.3
garlic,420.7,stir_fry,375.8,556.5,17.22,2.94,115.27,1514.8,0.0,9.43,165.4,4.99,1112.3
tofu_cucumber_fish_tomato,442.8_198.0_300.2_63.5,boil,1039.8,489.8,38.47,17.12,45.45,1033.8,0.0,127.62,762.6,10.48,1179.4
tomato,288.4,steam,268.8,60.7,2.48,0.56,11.44,430.4,0.0,25.39,28.5,1.15,406.2
chicken_cabbage_beef,155.5_180.6_337.8,stir_fry,622.1,1036.4,91.61,64.27,22.89,3645.2,448.6,26.12,183.1,14.53,1122.9
small_pepper,82.7,steam,76.5,36.9,0.99,0.33,7.5,96.0,0.0,58.08,30.8,1.14,171.1
chicken_potato_beef,217.9_213.9_291.5,stir_fry,646.7,1291.5,95.07,78.68,50.76,4188.9,475.8,20.45,102.3,14.36,1560.3
small_pepper_eggplant_cabbage_cucumber,477.1_494.4_478.0_350.9,stir_fry,1579.5,653.8,20.13,15.94,107.45,8848.0,0.0,319.17,605.0,13.74,2192.3
chicken_carrot_pepper_cucumber,269.1_167.1_237.0_304.9,deep_fry,787.8,2491.1,80.53,177.09,143.8,2645.1,285.2,6.74,182.6,20.87,3036.4
fish_garlic,220.8_52.6,pan_fry,230.1,144.6,4.76,1.91,27.08,1070.2,0.0,73.58,40.9,1.74,651.8
cauliflower,235.8,roast,182.9,82.8,4.51,1.65,12.48,691.1,0.0,34.14,53.3,2.55,413.0
banana_kiwi_small_pepper,396.5_292.9_79.2,stir_fry,717.5,676.2,8.14,10.04,138.33,2892.9,0.0,110.82,134.2,6.19,1365.5
bell_pepper_potato_cucumber_ginger,180.0_366.4_471.7_54.7,pan_fry,919.3,488.4,12.98,8.28,90.5,3283.0,0.0,105.58,176.3,7.07,2027.9
bell_pepper_egg_small_pepper,115.5_140.7_230.7,stir_fry,432.7,610.9,21.4,43.17,34.18,2662.0,823.1,153.1,177.3,6.71,904.7
tofu,221.2,boil,227.4,170.9,16.37,7.61,9.23,145.1,0.0,0.0,346.8,4.06,192.7
small_pepper_tofu,53.5_351.4,stir_fry,371.2,531.0,26.84,36.83,23.04,1495.8,0.0,27.25,593.8,7.39,473.5
bell_pepper,485.0,pan_fry,440.6,173.5,5.66,3.4,30.07,1561.4,0.0,148.44,43.6,2.42,1119.3
carrot_kiwi_tofu_peach,255.3_217.2_292.6_173.2,boil,1004.8,551.8,26.1,11.94,85.01,1131.1,0.0,67.97,600.2,11.68,991.4
shrimp_orange_chicken_potato,152.0_72.0_233.2_55.5,steam,477.5,584.1,71.14,22.64,23.95,997.1,525.4,16.34,104.6,5.47,1144.6
ginger,353.8,boil,378.2,178.2,4.18,2.01,35.85,313.5,0.0,5.41,92.3,4.63,735.3
pineapple,51.1,stir_fry,47.5,26.1,0.23,0.18,5.9,189.2,0.0,2.91,6.1,0.31,51.1
carrot_garlic_ginger_fish,423.1_462.8_208.8_196.4,steam,1174.0,955.7,29.33,3.33,202.09,2045.2,0.0,136.58,395.2,13.88,3027.9
shrimp_small_pepper_fish,493.3_117.3_51.5,roast,514.6,553.2,86.33,10.64,28.04,2824.7,902.7,58.37,222.2,6.94,1217.8
cucumber,78.4,deep_fry,62.1,16.0,0.56,0.55,2.19,188.2,0.0,1.09,18.9,0.4,62.6
ginger,436.2,deep_fry,337.0,275.9,5.16,9.16,43.2,1219.6,0.0,2.46,117.6,6.02,991.9
onion_bell_pepper,499.6_391.5,boil,994.8,325.7,9.62,1.68,68.04,837.6,0.0,167.93,147.7,4.62,1273.6
shrimp_onion,459.7_62.0,stir_fry,454.4,460.1,77.95,8.48,18.0,3020.8,841.3,1.82,173.6,5.03,915.5
onion,400.3,stir_fry,358.4,191.5,4.02,2.8,37.55,1440.4,0.0,11.05,95.2,2.44,503.0
cauliflower,130.1,boil,140.8,35.2,2.4,0.25,5.84,160.7,0.0,34.77,28.2,1.37,173.4
ginger_chicken_small_pepper_bell_pepper,411.2_360.3_210.8_221.3,stir_fry,1044.7,1612.4,73.71,108.75,84.71,6610.2,381.9,180.26,246.0,14.87,2854.5
onion,92.8,steam,85.1,38.9,0.98,0.18,8.35,86.1,0.0,3.63,22.0,0.55,124.9
onion_pork,148.4_352.9,boil,533.8,1368.9,43.48,123.23,21.48,622.8,282.3,4.67,54.8,6.22,659.5
eggplant_small_pepper,71.3_441.6,steam,509.4,211.4,6.03,1.85,42.65,625.2,0.0,336.67,181.0,6.66,1012.5
